ਮਰੀਜ਼ਾਂ ਨੂੰ ਸਿਵਲ ਹਸਪਤਾਲ ਪਠਾਨਕੋਟ ਵਿੱਚ ਭਰਤੀ ਕਰਵਾਇਆ ਗਿਆ ਜਦਕਿ ਕੁਝ ਦਾ ਇਲਾਜ ਪਿੰਡ ਦੇ ਆਰ.ਐਮ.ਪੀ. ਡਾਕਟਰਾਂ ਨੇ ਸ਼ੁਰੂ ਕਰ ਦਿੱਤਾ। ,"ਉੱਥੇ ਦਾਲ, ਚੌਲ, ਆਦਿ ਦਾ ਲੰਗਰ ਸੀ ਅਤੇ ਅਤੇ ਸ਼ਾਮ ਨੂੰ ਉਨ੍ਹਾਂ ਦੇ ਢਿੱਡ ਵਿੱਚ ਵੱਟ ਪੈਣੇ ਸ਼ੁਰੂ ਹੋ ਗਏ, ਹਸਪਤਾਲ ਵਿਚ ਦਾਖਲ ਮਰੀਜਾਂ ਨੇ ਦੱਸਿਆ",NP
ਪੰਜਾਬ ਵਚਿ  ਮੁੱਖ ਮੰਤਰੀ ਅਹੁਦੇ ਦੇ ਉਮੀਦਵਾਰ ਬਾਰੇ ਹਾਲੇ ਕੋਈ ਫ਼ੈਸਲਾ ਨਹੀਂ ਕੀਤਾ,"ਸੋਮਵਾਰ ਨੂੰ ਕੀਤਾ ਜਾਵੇਗਾ,ਵਿਸ਼ੇਸ਼ ਅਦਾਲਤ ਵੱਲੋਂ ਗੁਲਬਰਗ ਸੁਸਾਇਟੀ ਕੇਸ ਵਿੱਚ ਦੋਸ਼ੀਆਂ ਖਿਲਾਫ ਸਜਾ ਦਾ ਐਲਾਨ",NP
 ਦਿੱਲੀ ਦੇ ਅਵਾਜਾਈ ਵਿਭਾਗ ਵੱਲੋ ਬਾਦਲਾਂ ਦੀ ਹਿੱਸੇਦਾਰੀਆਂ ਵਾਲੀਆਂ ਇੰਡੋ-ਕਨੇਡੀਅਨ ਕੰਪਨੀ ਦੀਆਂ 8 ਬੱਸਾਂ ਨੂੰ ਬੰਦ ਕਰ ਦਿੱਤਾ। ,ਬਾਦਲਾਂ ਦੀ ਹਿੱਸੇਦਾਰੀਆਂ ਵਾਲੀਆਂ ਇੰਡੋ-ਕਨੇਡੀਅਨ ਕੰਪਨੀ ਦੀਆਂ 8 ਬੱਸਾਂ ਨੂੰ ਦਿੱਲੀ ਦੇ ਅਵਾਜਾਈ ਵਿਭਾਗ ਵਲੋਂ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ,P
" ਸਿਵਲ ਸਰਵਿਸਿਜ਼ ਦੀ ਪ੍ਰੀਖਿਆ ਦੇ ਤਿੰਨ ਪੜਾਅ ਹੁੰਦੇ ਹਨ। ਪਹਿਲਾ ਮੁੱਢਲੀ ਪ੍ਰੀਖਿਆ, ਦੂਜਾ ਮੁੱਖ ਪ੍ਰੀਖਿਆ ਅਤੇ ਤੀਜਾ ਇੰਟਰਵਿਊ ਹੁੰਦੀ ਹੈ।","ਤਿਨ ਪੜਾਅ ਵਿਚ ਹੁੰਦੀ ਹੈ ਸਿਵਲ ਸਰਵਿਸਿਜ਼ ਦੀ ਪ੍ਰੀਖਿਆ, ਪਹਿਲਾ  ਪੜਾਅ ਹੈ ਮੁੱਢਲੀ ਪ੍ਰੀਖਿਆ, ਦੂਜਾ ਮੁੱਖ ਪ੍ਰੀਖਿਆ ਅਤੇ ਤੀਜਾ ਇੰਟਰਵਿਊ ਹੁੰਦੀ ਹੈ।",P
ਦਰਿਆ ਦਾ ਪਾਣੀ ਓਵਰਫਲੋਅ ਹੋ ਕੇ ਇਲਾਕੇ ਵਿੱਚ ਚਾਰ-ਚੁਫੇਰੇ ਫੈਲ ਗਿਆ ਹੈ। ,ਅਜਿਹੀ ਸਥਿਤੀ ਵਿੱਚ ਮਕੌੜਾ ਪੱਤਣ ਦੇ ਪਾਰ ਪੈਂਦੇ ਕਰੀਬ ਦਰਜਨ ਪਿੰਡਾਂ ਦਾ ਲਿੰਕ ਹਰੇਕ ਸਾਲ ਦੀ ਤਰ੍ਹਾਂ ਦੇਸ਼ ਨਾਲੋਂ ਟੁੱਟ ਚੁੱਕਿਆ ਹੈ ਅਤੇ ਵੱਖਰੇ ਟਾਪੂ ਬਣ ਗਏ ਹਨ।,NP
"ਇਸ ਤੋਂ ਇਲਾਵਾ ਸ੍ਰੀ ਮੋਦੀ ਨੇ ਅੱਜ ਮਨੋਹਰਾਬਾਦ-ਕੋਠਾਪੱਲੀ ਵਿਚਾਲੇ 152 ਕਿਲੋਮੀਟਰ ਲੰਬੀ ਨਵੀਂ ਰੇਲਵੇ ਲਾਈਨ,ਐਨHਟੀHਪੀHਸੀ ਤੇਲੰਗਾਨਾ ਸੁਪਰ ਥਰਮਲ ਪਾਵਰ ਪ੍ਰਾਜੈਕਟ-1, ਕਾਲੋਜੀ ਨਰਾਇਣ ਰਾਓ ਯੂਨੀਵਰਸਿਟੀ ਆਫ ਹੈਲਥ ਸਾਇੰਸਠ ਵਾਰੰਗਲ ਅਤੇ ਰੀਵਿਵਲ ਫਰਟਾਲਾਈਜ਼ਰ ਪਲਾਂਟ ਦਾ ਨੀਂਹ ਪੱਥਰ ਵੀ ਰੱਖਿਆ .",60 ਸਾਲਾਂ ਰੂਪਾਨੀ ਅਤੇ ਪਟੇਲ ਨੂੰ ਅਹੁਦੇ ਅਤੇ ਭੇਦ ਗੁਪਤ ਰੱਖਣ ਦੀ ਸੁੰਹ ਰਾਜਪਾਲ ਓ.ਪੀ.ਐਮ ਨੇ ਚੁਕਾਈ|,NP
ਸਿੱਖਿਆ ਮੰਤਰੀ ਪੰਜਾਬ ਡਾ.ਦਲਜੀਤ ਸਿੰਘ ਚੀਮਾ ਨੇ  ਅੱਜ ਸਥਾਨਕ ਬੇਲਾ ਚੌਕ ਵਿਚ ਬਰਾਈਟ ਇੰਸਟੀਚਿਉਟ ਦੀ ਰੂਪਨਗਰ ਸ਼ਾਖਾ ਦਾ ਉਦਘਾਟਨ ਕੀਤਾ।,ਇਸ ਮੌਕੇ ਡਾ.ਚੀਮਾ ਨੇ ਇਸ ਸੰਸਥਾ ਦੇ ਸ਼ਹਿਰ ਵਿਚ ਖੁੱਲ੍ਹਣ ਦੇ ਮੌਕੇ ਪ੍ਰਬੰਧਕਾਂ ਅਤੇ ਸ਼ਹਿਰ ਨਿਵਾਸੀਆਂ ਨੂੰ ਵਧਾਈ ਦਿੰਦਿਆਂ ਕਿਹਾ ਕਿ ਅੱਜ ਦਾ ਯੁੱਗ ਮੁਕਾਬਲੇ ਦਾ ਯੁੱਗ ਹੈ ਅਤੇ ਮੁਕਾਬਲੇ ਦੀ ਤਿਆਰੀ ਲਈ ਵਧੀਆ ਤੇ ਮਿਆਰੀ ਕੋਚਿੰਗ ਲੈਣ ਲਈ ਮਾਹਿਰਾਂ ਦਾ ਹੋਣਾ ਅਤਿ ਜ਼ਰੂਰੀ ਹੈ।,NP
ਮੁੱਖ ਮੰਤਰੀ ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਨੇ ਟੈਲੀਫੋਨ 'ਤੇ ਹਸਪਤਾਲ ਦੇ ਸੀਨੀਅਰ ਡਾ.ਗੁਰਪ੍ਰੀਤ ਸਿੰਘ ਵਾਂਡਰ ਦੇ ਨਾਲ ਗੱਲਬਾਤ ਕਰਕੇ ਸ੍ਰੀ ਗੁਗਨੇਜਾ ਦਾ ਹਾਲ-ਚਾਲ ਪੁੱਛਿਆ ਹੈ | , ਹਸਪਤਾਲ ਦੇ ਸੀਨੀਅਰ ਡਾ.ਗੁਰਪ੍ਰੀਤ ਸਿੰਘ ਵਾਂਡਰ ਦੇ ਨਾਲ ਟੈਲੀਫੋਨ ਤੇ ਗੱਲਬਾਤ ਕਰਕੇ ਮੁੱਖ ਮੰਤਰੀ ਪ੍ਰਕਾਸ਼ ਸਿੰਘ ਬਾਦਲ ਨੇ ਸ੍ਰੀ ਗੁਗਨੇਜਾ ਦਾ ਹਾਲ-ਚਾਲ ਪੁੱਛਿਆ ਹੈ,P
"ਸੂਬੇ ’ਚ ਖਡੂਰ ਸਾਹਿਬ ਹੀ ਇੱਕ ਅਜਿਹਾ ਕਸਬਾ ਹੈ, ਜਿਸ ਵੱਲ ਆਉਂਦੀਆਂ ਸਾਰੀਆਂ ਸੜਕਾਂ ਦੇ ਦੋਵੇਂ ਪਾਸਿਆਂ ’ਤੇ ਛਾਂਦਾਰ ਦਰਖ਼ਤ ਦਿਖਾਈ ਦਿੰਦੇ ਹਨ।",ਅੰਮ੍ਰਿਤਸਰ ਦੇ ਡਿਪਟੀ ਕਮਿਸ਼ਨਰ ਨਰਿੰਦਰ ਸਿੰਘ ਨੇ ਇਸ ਮੁਹਿਮ ਦੇ ਸ਼ੁਰੂ ਵਿਚ ਹਜਾਰਾਂ ਜੰਗਲੇ ਦਿੱਤੇ ਸਨ ਤਾਂ ਕਿ  ਬੂਟਿਆਂ ਨੂ ਸੁਰੱਖਿਅਤ ਰਖਿਆ ਜਾ ਸਕੇ ,NP
ਵੱਡੀ ਗਿਣਤੀ 'ਚ ਸੰਗਤਾਂ ਦਾ ਸ੍ਰੀ ਹੇਮਕੁੰਟ ਸਾਹਿਬ ਪਹੁੰਚਣਾ ਜਾਰੀ,ਸ੍ਰੀ ਹੇਮਕੁੰਟ ਸਾਹਿਬ ਵੱਡੀ ਗਿਣਤੀ ਵਿੱਚ ਪਹੁੰਚ ਰਹੀਆਂ ਹਨ ਸੰਗਤਾਂ ,P
ਸਰਬਜੀਤ ਸ਼ਰਮਾ ਨੇ ਵਿਦਿਆਰਥੀਆਂ ਨੂੰ ਪੂਰੀ ਇਮਾਨਦਾਰੀ ਨਾਲ ਪੜ੍ਹਾਈ ਕਰਨ ਲਈ ਉਤਸਾਹਿਤ ਕੀਤਾ ਤਾਂ ਕਿ ਉਹ ਜੀਵਨ ਦੀਆਂ ਬੁਲੰਦੀਆਂ ਨੂੰ ਹਾਸਲ ਕਰ ਸਕਣ।, ਇਸ ਮੌਕੇ ਰਿਆਤ-ਬਾਹਰਾ ਗਰੁੱਪ ਦੇ ਚੇਅਰਮੈਨ ਅਤੇ ਰਿਆਤ ਬਾਹਰਾ ਯੂਨੀਵਰਸਿਟੀ ਦੇ ਚਾਂਸਲਰ ਗੁਰਵਿੰਦਰ ਸਿੰਘ ਬਾਹਰਾ ਨੇ ਵਿਸ਼ੇਸ਼ ਤੌਰ ’ਤੇ ਸ਼ਿਰਕਤ ਕੀਤੀ। ,NP
ਵਿਜੇ ਮਾਲਿਆ ਖਿਲਾਫ ਗੈਰ ਜ਼ਮਾਨਤੀ ਵਰੰਟ ਜਾਰੀ,ਜਮੀਨ ਖਿਸਕਣ ਕਾਰਨ ਅਰਧ ਕੁਮਾਰੀ ਜੰਮੂ ਕਸ਼ਮੀਰ ਵਿੱਚ ਮਰਨ ਵਾਲਿਆਂ ਦੀ ਗਿਣਤੀ 4 ਹੋਈ,NP
ਸ੍ਰੀ ਮਾਨ ਨੇ ਕਿਹਾ ਕਿ 16 ਅਗਸਤ ਨੂੰ ਚੱਲਣ ਵਾਲਾ ਕਾਫ਼ਲਾ 9 ਸਤੰਬਰ ਨੂੰ ਪੱਟੀ ਤੇ 11 ਸਤੰਬਰ ਨੂੰ ਤਰਨ ਤਾਰਨ ਪਹੁੰਚੇਗਾ।,ਸਾਬਕਾ ਫ਼ੌਜੀਆਂ ਨੂੰ ਕਾਂਗਰਸ ਸਰਕਾਰ ਟਿਊਬਵੈੱਲ ਕੁਨੈਕਸ਼ਨ ਅਲਾਟ ਕਰਨ ਲਈ ਪਹਿਲ ਦੇਵੇਗੀ।,NP
ਪ੍ਰਾਈਵੇਟ ਸਕੂਲਾਂ ਦੀ ਲੁੱਟਮਾਰ ਖ਼ਿਲਾਫ਼ ਸੰਘਰਸ਼ ਕਰ ਰਹੀ ਵਿਦਿਆਰਥਣ ਨੋਬਲ ਦੇ ਸਮਰਥਨ ਵਿੱਚ ਉਸ ਦੇ ਨਾਲ ਹੀ ਧਰਨੇ ’ਤੇ ਬੈਠੇ ਵਿਧਾਇਕ ਪਰਗਟ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ਪੰਜਾਬ ਵਿੱਚ ਪ੍ਰਾਈਵੇਟ ਸਕੂਲਾਂ ਵੱਲੋਂ ਮਾਪਿਆਂ ਦੀ ਵੱਖ-ਵੱਖ ਤਰੀਕਿਆਂ ਨਾਲ ਕੀਤੀ ਜਾ ਰਹੀ ਲੁੱਟ ਬਿਲਕੁਲ ਗਲਤ ਹੈ। ,ਇਸ ’ਤੇ ਪੰਜਾਬ ਸਰਕਾਰ ਦਾ ਸਿੱਖਿਆ ਵਿਭਾਗ ਨਕੇਲ ਪਾਉਣ ਵਿੱਚ ਪੂਰੀ ਤਰ੍ਹਾਂ ਨਾਲ ਫੇਲ੍ਹ ਹੋਇਆ ਹੈ। ਉਨ੍ਹਾਂ ਕਿਹਾ ਕਿ ਉਹ ਇਸ ਲੜਕੀ ਵੱਲੋਂ ਸ਼ੁਰੂ ਕੀਤੇ ਗਏ ਸੰਘਰਸ਼ ਵਿੱਚ ਹਰ ਤਰ੍ਹਾਂ ਨਾਲ ਉਸ ਦਾ ਸਾਥ ਦੇਣਗੇ।,NP
ਭਾਰਤ ਵਿਚ 45 ਅਰਬ ਡਾਲਰ ਦਾ ਨਿਵੇਸ਼ ਕਰਨਗੀਆਂ ਅਮਰੀਕੀ ਕੰਪਨੀਆਂ ,ਅਮਰੀਕੀ ਕੰਪਨੀਆਂ ਭਾਰਤ ftZਚ 45 ਅਰਬ ਡਾਲਰ ਦਾ ਨਿਵੇਸ਼ ਕਰਨਗੀਆਂ,P
ਵਿਜੈ ਰੂਪਾਨੀ ਨੇ ਅੱਜ ਗੁਜਰਾਤ ਦੇ ਨਵੇਂ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਹਲਫ਼ ਲਿਆ। ਉਨ੍ਹਾਂ ਦੀ 25 ਮੈਂਬਰੀ ਕੈਬਨਿਟ ਵਿੱਚ ਸਾਬਕਾ ਮੁੱਖ ਮੰਤਰੀ ਆਨੰਦੀਬੇਨ ਪਟੇਲ ਦੇ ਨੇੜਲਿਆਂ ਵਿੱਚੋਂ ਮੰਨੇ ਜਾਂਦੇ ਨੌਂ ਮੰਤਰੀਆਂ ਨੂੰ ਜਗ੍ਹਾ ਨਹੀਂ ਦਿੱਤੀ ਗਈ।, ਨਿਤਿਨ ਪਟੇਲ ਨੇ ਸੂਬੇ ਦੇ ਪਹਿਲੇ ਉਪ ਮੁੱਖ ਮੰਤਰੀ ਵਜੋਂ ਸਹੁੰ ਚੁੱਕੀ। ਰਾਜਪਾਲ ਓ ਪੀ ਕੋਹਲੀ ਨੇ 60 ਸਾਲਾ ਸ੍ਰੀ ਰੂਪਾਨੀ ਨੂੰ ਅਹੁਦੇ ਅਤੇ ਭੇਤ ਗੁਪਤ ਰੱਖਣ ਦੀ  ਸਹੁੰ ਚੁਕਾਈ।,NP
1984 ਦੇ ਦਿੱਲੀ ਕਤਲੇਆਮ ਸਬੰਧੀ 49 ਕੇਸਾਂ ਦੀ ਮੁੜ ਹੋਵੇਗੀ ਜਾਂਚ ,ਪੰਜਾਬ ਦੀਆਂ ਸੜਕਾਂ ਬਾਰੇ ਗਡਕਰੀ ਨੇ ਕੀਤੀ ਸਮੀਖਿਆ,NP
ਡੀ.ਐਫ.ਓ (ਮਾਲਵਾ ਪ੍ਰਾਜੈਕਟ) ਦਲਜੀਤ ਸਿੰਘ ਨੇ ਕਿਹਾ ਕਿ ‘ਮਾਲਵਾ ਪ੍ਰਾਜੈਕਟ’ ਦੇ 75 ਫ਼ੀਸਦੀ ਬੂਟੇ ਚੱਲ ਪਏ ਹਨ। ," ਦਲਜੀਤ ਸਿੰਘ ਜੋ ਕਿ ਮਾਲਵਾ ਪ੍ਰੋਜੇਕ੍ਟ ਦੇ ਡੀ.ਐਫ.ਓ ਸਨ, ਓਹਨਾ ਦਾ ਕਿਹਨਾ ਹੈ ਕਿ ਮਾਲਵਾ ਪ੍ਰਾਜੈਕਟ’ ਦੇ 75 ਫ਼ੀਸਦੀ ਬੂਟੇ ਚੱਲ ਪਏ ਹਨ",P
ਉਨ੍ਹਾਂ 65 ਕਰੋੜ ਰੁਪਏ ਨਾਲ ਹਲਕੇ ਦੀਆਂ ਹੋਰ ਸੰਪਰਕ ਸੜਕਾਂ ਬਣਾਉਣ ਦਾ ਜ਼ਿਕਰ ਕੀਤਾ। ,ਈਟੀਟੀ (ਈਜੀਐਸ) ਅਧਿਆਪਕ ਯੂਨੀਅਨ ਦੀ ਅਗਵਾਈ ਹੇਠ ਅਧਿਆਪਕਾਂ ਵੱਲੋਂ ਆਪਣੀਆਂ ਸੇਵਾਵਾਂ ਰੈਗੂਲਰ ਕਰਨ ਦੀ ਮੰਗ ਸਬੰਧੀ ਇੱਥੇ ਪੰਜਾਬ ਸਰਕਾਰ ਖ਼ਿਲਾਫ਼ ਅਰਥੀ ਫ਼ੂਕ ਮੁਜ਼ਾਹਰਾ ਕੀਤਾ ਗਿਆ।,NP
ਸ੍ਰੀ ਗਗਨੇਜਾ ਨੂੰ ਵੈਂਟੀਲੇਟਰ 'ਤੇ ਰੱਖਿਆ ਗਿਆ ਹੈ ਅਤੇ ਡਾਕਟਰਾਂ ਵੱਲੋਂ ਉਨ੍ਹਾਂ ਦੀ ਨਿਗਰਾਨੀ ਰੱਖੀ ਜਾ ਰਹੀ ਹੈ | ,ਹਾਲ ਦੀ ਘੜੀ ਸ੍ਰੀ ਗਗਨੇਜਾ ਦੀ ਹਾਲਤ ਨਾਜ਼ੁਕ ਹੈ ਅਤੇ ਓਹਨਾ ਨੂ ਸਾਹ ਪ੍ਰਣਾਲੀ 'ਤੇ ਰੱਖਿਆ ਗਿਆ ਹੈ ,NP
"ਜਿਸ ਕਾਰਨ ਮਾਤਾ ਚਿੰਤਪੁਰਨੀ ਮੰਦਿਰ ਪੈਦਲ ਜਾ ਰਹੇ ਅਤੇ ਬੱਸ 'ਚ ਸਵਾਰਾਂ ਸਣੇ ਕਰੀਬ 7 ਸ਼ਰਧਾਲੂਆਂ, ਜਿਨ੍ਹਾਂ 'ਚ ਚਾਚੀ-ਭਤੀਜੀ ਵੀ ਸ਼ਾਮਿਲ ਸਨ, ਦੀ ਮੌਤ ਹੋ ਗਈ | ","ਬੱਸ ਵਿੱਚ ਸਵਾਰ ਸਣੇ, 7 ਸ਼ਰਧਾਲੂ ਜੋ ਕਿ ਮਾਤਾ ਚਿੰਤਪੁਰਨੀ ਪੈਦਲ ਜਾ ਰਹੇ ਸਨ, ਜਿਨ੍ਹਾਂ ਵਿੱਚ ਚਾਚੀ ਭਤੀਜੀ ਵੀ ਸ਼ਾਮਿਲ ਸਨ ਦੀ ਮੌਤ ਹੋ ਗਈ |",P
ਰਿਲਾਇੰਸ ਜੀਓ ਦੀ ਸੇਵਾ ਜਲਦ ਹੋਵੇਗੀ ਸ਼ੁਰੂ,"ਸਸਤੇ ਦੀ ਜਗ੍ਹਾ ਮਹਿੰਗੇ ਹੋ ਸਕਦੇ ਹਨ ਮਕਾਨ , ਜੀ ਐਸ ਟੀ ਵਿੱਚ ",NP
ਇਸ ਸੜਕ ’ਤੇ ਬੂਟਿਆਂ ਨੂੰ ਪਾਲਣ ਵਾਸਤੇ ਜੰਗਲਾਤ ਮਹਿਕਮਾ ਕਈ ਵਰ੍ਹਿਆਂ ਤੋਂ ਪੱਬਾਂ ਭਾਰ ਹੈ।,"ਜਸਕਰਨ ਸਿੰਘ ਕਾਹਨ ਸਿੰਘ ਵਾਲਾ ਜੋ ਕਿ ਪਾਰਟੀ ਆਗੂ ਹਨ, ਨੇ ਕਿਹਾ ਕਿ ਦਮਦਮਾ ਸਾਹਿਬ ਵਿਖੇ 10  ਨਵੰਬਰ ਨੂੰ ਸਰਬੱਤ ਖ਼ਾਲਸਾ ਸੱਦਿਆ ਗਿਆ ਹੈ, ਜਿਸ ਵਿੱਚ ਦੇਸ਼ ਵਿਦੇਸ਼ ਦੀ ਸੰਗਤ ਸ਼ਾਮਲ ਹੋਵੇਗੀ।",NP
ਅੱਜ ਦੁਪਹਿਰ ਸ੍ਰੀ ਗਗਨੇਜਾ ਦਾ ਦਿਆਨੰਦ ਹਸਪਤਾਲ ਵਿਚ ਡਾਕਟਰਾਂ ਦੀ ਟੀਮ ਨੇ ਸ੍ਰੀ ਗਗਨੇਜਾ ਦੀ ਜਾਂਚ ਕੀਤੀ | ਡਾਕਟਰਾਂ ਦੀ ਟੀਮ ਦੀ ਅਗਵਾਈ ਨਾਮਵਰ ਡਾਕਟਰ  ਜੀ.ਐਸ.ਵਾਂਡਰ ਕਰ ਰਹੇ ਸਨ | ,ਨਾਮਵਰ ਡਾਕਟਰ  ਜੀ.ਐਸ.ਵਾਂਡਰ ਦੀ ਅਗਵਾਈ ਵਿਚ ਦਿਆਨੰਦ ਹਸਪਤਾਲ ਵਿਚ ਡਾਕਟਰਾਂ ਦੀ ਟੀਮ ਸ੍ਰੀ ਗਗਨੇਜਾ ਦੀ ਜਾਂਚ ਕਰ ਰਹੀ ਹੈ,P
ਮੁੱਖ ਸਕੱਤਰ ਡੀ.ਐੱਸ.ਢੇਸੀ ਦੀ ਪ੍ਰਧਾਨਗੀ ਹੇਠ ਇਹ ਕਮੇਟੀ 30 ਸਤੰਬਰ ਤਕ ਆਪਣੀਆਂ ਸਿਫਾਰਸ਼ਾਂ ਨੂੰ ਆਖ਼ਰੀ ਰੂਪ ਦੇਵੇਗੀ। ,"ਟਾਊਨ ਐਂਡ ਕੰਟਰੀ ਪਲਾਨਿੰਗ ਵਿਭਾਗ ਦੇ ਵਧੀਕ ਮੁੱਖ ਸਕੱਤਰ ਪੀ.ਕੇ. ਰਾਘਵੇਂਦਰ ਰਾਓ, ਵਿੱਤ ਵਿਭਾਗ ਦੇ ਵਧੀਕ ਮੁੱਖ ਸਕੱਤਰ ਸੰਜੀਵ ਕੌਸ਼ਲ ਅਤੇ ਸਕੂਲ ਸਿੱਖਿਆ ਵਿਭਾਗ ਦੇ ਵਧੀਕ ਮੁੱਖ ਸਕੱਤਰ ਪੀ.ਕੇ. ਦਾਸ ਇਸ ਕਮੇਟੀ ਦੇ ਮੈਂਬਰ ਹੋਣਗੇ।",NP
ਸੀ.ਬੀ.ਆਈ. ਨੇ ਸੁਪਰੀਮ ਕੋਰਟ ਨੂੰ ਕਿਹਾ ਕਿ ਉਹ 2-ਜੀ ਘੁਟਾਲਾ ਮਾਮਲੇ 'ਚ ਅੱਗਲੇਰੀ ਦੀ ਜਾਂਚ ਕਰਕੇ ਇਹ ਪਤਾ ਲਗਾ ਰਹੀ ਹੈ ਕਿ 2-ਜੀ ਸਪੈਕਟਰਮ ਦੀ ਵੰਡ ਦਾ ਕਿਨ੍ਹਾਂ-ਕਿਨ੍ਹਾਂ ਨੇ ਫ਼ਾਇਦਾ ਉਠਾਇਆ ਸੀ।,2-ਜੀ ਘੁਟਾਲਾ ਮਾਮਲੇ ਵਿੱਚ ਸੀ.ਬੀ.ਆਈ ਨੇ ਸੁਪਰੀਮ ਕੋਰਟ ਨੇ ਕਿਹਾ ਕਿ ਜਾਂਚ ਕਰਕੇ ਇਹ ਪਤਾ ਲਗਾਇਆ ਜਾ ਰਿਹਾ ਹੈ ਕਿ 2-ਜੀ ਸਪੈਕਟਰਮ ਦੀ ਵੰਡ ਦਾ ਕਿੰਨਾਂ- ਕਿੰਨਾਂ ਨੇ ਫਾਇਦਾ ਉਠਾਇਆ ਸੀ,P
"ਵਰਸਿਟੀ ਦੇ ਇਕ ਸੀਨੀਅਰ ਅਧਿਕਾਰੀ ਨੇ ਕਿਹਾ, ‘ਹਾਈ ਕੋਰਟ ਦੇ ਹੁਕਮਾਂ ’ਤੇ ਦਿੱਲੀ ਪੁਲੀਸ ਵੱਲੋਂ ਕਨ੍ਹੱਈਆ ਨੂੰ ਪਹਿਲਾਂ ਹੀ ਸੁਰੱਖਿਆ ਦਿੱਤੀ ਗਈ ਹੈ", ਜਿਸ ਕਾਰਨ ਕੈਂਪਸ ਵਿੱਚ ਪ੍ਰਾਈਵੇਟ ਸੁਰੱਖਿਆ ਦੀ ਕੋਈ ਜ਼ਿਆਦਾ ਲੋੜ ਨਹੀਂ ਰਹਿੰਦੀ। ,NP
ਜੇ ਇਹ ਪੜਾਅ ਅਸੀਂ ਖੁੰਝਾਅ ਦਿੱਤਾ ਤਾਂ ਸ਼ਾਇਦ ਕੁਸੰਗਤ ਦੇ ਅਸਰ ਨਾਲ ਅਸੀਂ ਜ਼ਿੰਦਗੀ ਦੀ ਦੌੜ ਵਿਚ  ਪਿੱਛੇ ਰਹਿ ਜਾਈਏ ਜਾਂ ਫਿਰ ਭਟਕ ਕੇ ਕਿਸੇ ਗ਼ਲਤ ਰਸਤੇ ਵੱਲ ਜਾਂ ਸਾਨੂੰ ਸਾਡੇ ਪਤਨ ਵੱਲ ਨਾ ਲੈ ਜਾਵੇ।,ਸ਼ਾਇਦ ਕੁਸੰਗਤ ਦੇ ਅਸਰ ਨਾਲ ਅਸੀਂ ਜ਼ਿੰਦਗੀ ਦੀ ਦੌੜ ਵਿਚ  ਪਿੱਛੇ ਰਹਿ ਜਾਈਏ ਜਾਂ ਫਿਰ ਭਟਕ ਕੇ ਕਿਸੇ ਗ਼ਲਤ ਰਸਤੇ ਵੱਲ ਜਾਂ ਸਾਨੂੰ ਸਾਡੇ ਪਤਨ ਵੱਲ ਨਾ ਲੈ ਜਾਵੇ ਜੇ ਅਸੀਂ ਇਹ  ਪੜਾਅ ਖੁੰਝਾ ਦਿੱਤਾ ਤਾਂ ,P
ਚੀਨ ਵੱਲੋਂ ਭਾਰਤੀ ਸਰਹੱਦ 'ਚ ਮੁੜ ਘੁਸਪੈਠ,ਨਿਸ਼ਾਨੇਬਾਜ ਗਗਨ ਨਾਰੰਗ ਰੀਓ ਉਲਪਿੰਕ ਵਿੱਚ ਕਰੇਗਾ ਭਾਰਤ ਦਾ ਨਾਂਅ ਰੋਸ਼ਨ|,NP
ਕਾਂਗਰਸ ਸਰਕਾਰ ਟਿਊਬਵੈੱਲ ਕੁਨੈਕਸ਼ਨ ਅਲਾਟ ਕਰਨ ਲਈ ਸਾਬਕਾ ਫ਼ੌਜੀਆਂ ਨੂੰ ਪਹਿਲ ਦੇਵੇਗੀ।, ਨਸ਼ਿਆਂ ਦੀ ਗੱਲ ਹਰ ਸਿਆਸੀ ਪਾਰਟੀ ਕਰ ਰਹੀ ਹੈ ਕਿਓਂਕਿ ਚੋਣਾਂ ਦਾ ਸਮਾਂ ਨੇੜੇ ਆ ਰਿਹਾ ਹੈ ,NP
ਜਰਮਨੀ ਦੇ ਮਿਊਨਿਖ ਸ਼ਹਿਰ 'ਚ ਗੋਲੀਬਾਰੀ-6 ਮੌਤਾਂ,ਗੋਲੀਬਾਰੀ ਦੌਰਾਨ ਜਰਮਨੀ ਦੇ ਮਿਊਨਿਖ ਸ਼ਹਿਰ ਵਿੱਚ ਹੋਈਆਂ 6 ਮੌਤਾਂ|,P
